,name,neg,neu,pos,compound
0,clean_article0,0.044,0.861,0.096,0.9288
1,clean_article1,0.027,0.882,0.091,0.9881
2,clean_article10,0.044,0.88,0.077,0.8992
3,clean_article11,0.0,0.968,0.032,0.1779
4,clean_article12,0.103,0.764,0.133,0.296
5,clean_article13,0.069,0.864,0.067,-0.304
6,clean_article14,0.039,0.79,0.171,0.9955
7,clean_article15,0.047,0.872,0.081,0.9626
8,clean_article16,0.089,0.842,0.07,-0.6092
9,clean_article17,0.014,0.915,0.071,0.9929
10,clean_article18,0.0,0.816,0.184,0.717
11,clean_article19,0.05,0.839,0.111,0.9855
12,clean_article2,0.023,0.897,0.08,0.9891
13,clean_article20,0.0,0.854,0.146,0.9979
14,clean_article21,0.065,0.876,0.059,-0.576
15,clean_article22,0.037,0.908,0.056,0.9295
16,clean_article3,0.0,0.816,0.184,0.717
17,clean_article4,0.06,0.87,0.07,0.3893
18,clean_article5,0.066,0.866,0.068,-0.1521
19,clean_article6,0.031,0.888,0.08,0.9967
20,clean_article7,0.055,0.866,0.079,0.953
21,clean_article8,0.0,0.816,0.184,0.717
22,clean_article9,0.013,0.87,0.117,0.9802
