,name,neg,neu,pos,compound
0,clean_article0,0.018,0.924,0.059,0.941
1,clean_article1,0.05,0.834,0.115,0.8898
2,clean_article10,0.0,0.641,0.359,0.8122
3,clean_article11,0.0,0.816,0.184,0.717
4,clean_article12,0.031,0.851,0.118,0.9737
5,clean_article13,0.003,0.884,0.113,0.9978
6,clean_article14,0.027,0.924,0.049,0.8428
7,clean_article15,0.04,0.871,0.089,0.9546
8,clean_article16,0.037,0.845,0.117,0.9918
9,clean_article17,0.052,0.824,0.124,0.9786
10,clean_article18,0.045,0.892,0.064,0.8382
11,clean_article19,0.011,0.838,0.151,0.9936
12,clean_article2,0.0,0.816,0.184,0.717
13,clean_article20,0.014,0.904,0.082,0.976
14,clean_article21,0.036,0.91,0.055,0.8834
15,clean_article3,0.103,0.764,0.133,0.296
16,clean_article4,0.026,0.852,0.122,0.9402
17,clean_article5,0.0,0.968,0.032,0.1779
18,clean_article6,0.031,0.903,0.066,0.8852
19,clean_article7,0.0,0.9,0.1,0.9889
20,clean_article8,0.024,0.899,0.077,0.9944
21,clean_article9,0.031,0.861,0.108,0.9962
