,name,neg,neu,pos,compound
0,clean_article0,0.031,0.839,0.129,0.9982
1,clean_article1,0.022,0.862,0.116,0.992
2,clean_article10,0.01,0.923,0.067,0.9878
3,clean_article11,0.046,0.857,0.098,0.9909
4,clean_article12,0.003,0.891,0.105,0.9905
5,clean_article13,0.002,0.888,0.109,0.9966
6,clean_article14,0.088,0.826,0.087,-0.7147
7,clean_article15,0.092,0.788,0.12,0.7771
8,clean_article16,0.028,0.916,0.056,0.964
9,clean_article17,0.017,0.831,0.151,0.9337
10,clean_article18,0.052,0.854,0.094,0.9895
11,clean_article19,0.043,0.917,0.04,-0.2732
12,clean_article2,0.0,0.968,0.032,0.1779
13,clean_article20,0.061,0.879,0.06,-0.1027
14,clean_article21,0.012,0.88,0.108,0.9987
15,clean_article22,0.06,0.863,0.077,0.9696
16,clean_article23,0.005,0.938,0.057,0.8124
17,clean_article24,0.032,0.868,0.099,0.9997
18,clean_article25,0.04,0.901,0.059,0.5423
19,clean_article3,0.044,0.817,0.138,0.9963
20,clean_article4,0.046,0.833,0.121,0.9934
21,clean_article5,0.013,0.885,0.103,0.9902
22,clean_article6,0.0,0.922,0.078,0.9607
23,clean_article7,0.0,0.847,0.153,0.9917
24,clean_article8,0.043,0.805,0.152,1.0
25,clean_article9,0.032,0.852,0.116,0.9924
