,name,neg,neu,pos,compound
0,clean_article0,0.006,0.92,0.074,0.9642
1,clean_article1,0.0,0.968,0.032,0.1779
2,clean_article10,0.023,0.886,0.091,0.9882
3,clean_article11,0.066,0.844,0.09,0.9871
4,clean_article12,0.0,0.903,0.097,0.9349
5,clean_article13,0.0,1.0,0.0,0.0
6,clean_article2,0.016,0.867,0.117,0.9803
7,clean_article3,0.016,0.951,0.033,0.93
8,clean_article4,0.028,0.883,0.089,0.9711
9,clean_article5,0.01,0.89,0.1,0.9872
10,clean_article6,0.057,0.893,0.05,0.0989
11,clean_article7,0.017,0.831,0.151,0.9337
12,clean_article8,0.037,0.874,0.089,0.9499
13,clean_article9,0.017,0.832,0.152,0.981
