,name,neg,neu,pos,compound
0,clean_article0,0.067,0.888,0.045,-0.5116
1,clean_article1,0.037,0.818,0.145,0.9988
2,clean_article10,0.054,0.83,0.116,0.9756
3,clean_article11,0.038,0.851,0.111,0.993
4,clean_article12,0.007,0.834,0.159,0.9969
5,clean_article13,0.0,0.844,0.156,0.34
6,clean_article14,0.048,0.795,0.157,0.9726
7,clean_article15,0.089,0.911,0.0,-0.8619
8,clean_article16,0.018,0.802,0.179,0.9933
9,clean_article17,0.039,0.817,0.145,0.9984
10,clean_article18,0.015,0.892,0.093,0.8851
11,clean_article19,0.076,0.876,0.049,-0.8865
12,clean_article2,0.024,0.875,0.101,0.9988
13,clean_article20,0.029,0.879,0.092,0.9911
14,clean_article21,0.02,0.889,0.091,0.9837
15,clean_article22,0.109,0.867,0.024,-0.9702
16,clean_article23,0.03,0.866,0.105,0.995
17,clean_article24,0.037,0.849,0.114,0.9979
18,clean_article25,0.037,0.9,0.063,0.9168
19,clean_article26,0.067,0.839,0.095,0.9514
20,clean_article27,0.062,0.888,0.05,-0.8252
21,clean_article28,0.044,0.84,0.116,0.9493
22,clean_article29,0.124,0.795,0.081,-0.9882
23,clean_article3,0.051,0.797,0.152,0.9998
24,clean_article30,0.057,0.844,0.099,0.8903
25,clean_article31,0.082,0.707,0.211,0.9231
26,clean_article32,0.066,0.818,0.117,0.9951
27,clean_article33,0.025,0.85,0.126,0.996
28,clean_article34,0.041,0.898,0.061,0.419
29,clean_article35,0.059,0.826,0.115,0.9828
30,clean_article36,0.0,0.0,0.0,0.0
31,clean_article37,0.052,0.883,0.064,0.4576
32,clean_article38,0.04,0.828,0.131,0.9917
33,clean_article39,0.072,0.852,0.076,-0.8274
34,clean_article4,0.039,0.816,0.145,0.9966
35,clean_article40,0.072,0.894,0.035,-0.8731
36,clean_article41,0.154,0.771,0.075,-0.9908
37,clean_article42,0.051,0.885,0.064,0.9617
38,clean_article43,0.031,0.83,0.139,0.9941
39,clean_article44,0.054,0.885,0.061,0.1864
40,clean_article45,0.026,0.882,0.092,0.9987
41,clean_article46,0.0,0.902,0.098,0.3612
42,clean_article47,0.041,0.874,0.085,0.9588
43,clean_article48,0.109,0.838,0.053,-0.977
44,clean_article49,0.115,0.8,0.085,-0.9771
45,clean_article5,0.106,0.821,0.072,-0.8075
46,clean_article50,0.077,0.89,0.033,-0.7294
47,clean_article51,0.037,0.861,0.102,0.9803
48,clean_article52,0.025,0.898,0.077,0.9685
49,clean_article53,0.062,0.775,0.163,0.8885
50,clean_article54,0.108,0.87,0.022,-0.7935
51,clean_article55,0.061,0.883,0.056,-0.091
52,clean_article56,0.031,0.871,0.098,0.9476
53,clean_article57,0.032,0.883,0.085,0.9896
54,clean_article58,0.066,0.862,0.072,0.6047
55,clean_article59,0.035,0.879,0.086,0.9989
56,clean_article6,0.045,0.904,0.051,0.1655
57,clean_article60,0.023,0.967,0.01,-0.5574
58,clean_article61,0.076,0.858,0.066,-0.835
59,clean_article62,0.036,0.868,0.096,0.9949
60,clean_article63,0.061,0.813,0.126,0.988
61,clean_article64,0.042,0.815,0.143,0.9884
62,clean_article65,0.046,0.867,0.087,0.953
63,clean_article66,0.039,0.883,0.078,0.8905
64,clean_article67,0.035,0.916,0.05,0.6597
65,clean_article68,0.075,0.81,0.116,0.9894
66,clean_article69,0.067,0.856,0.076,0.957
67,clean_article7,0.087,0.814,0.099,0.9082
68,clean_article70,0.037,0.862,0.101,0.9907
69,clean_article71,0.038,0.821,0.141,0.9958
70,clean_article72,0.068,0.881,0.052,-0.8591
71,clean_article73,0.044,0.868,0.088,0.935
72,clean_article74,0.044,0.809,0.147,0.9992
73,clean_article75,0.059,0.846,0.096,0.9295
74,clean_article76,0.037,0.808,0.156,0.9993
75,clean_article77,0.011,0.93,0.059,0.9799
76,clean_article78,0.061,0.83,0.109,0.994
77,clean_article79,0.114,0.828,0.058,-0.9754
78,clean_article8,0.065,0.856,0.079,-0.2655
79,clean_article80,0.033,0.897,0.07,0.9695
80,clean_article81,0.053,0.789,0.157,0.9984
81,clean_article82,0.079,0.837,0.084,0.1779
82,clean_article83,0.015,0.89,0.095,0.9965
83,clean_article84,0.083,0.811,0.106,0.5095
84,clean_article85,0.029,0.894,0.077,0.9176
85,clean_article86,0.053,0.83,0.118,0.9982
86,clean_article87,0.037,0.848,0.115,0.9987
87,clean_article88,0.038,0.876,0.085,0.9601
88,clean_article89,0.06,0.831,0.109,0.9535
89,clean_article9,0.0,0.816,0.184,0.717
90,clean_article90,0.035,0.905,0.059,0.8316
91,clean_article91,0.012,0.822,0.167,0.9977
92,clean_article92,0.012,0.907,0.082,0.9652
93,clean_article93,0.019,0.884,0.097,0.9693
94,clean_article94,0.031,0.89,0.079,0.9486
95,clean_article95,0.075,0.907,0.018,-0.91
96,clean_article96,0.019,0.932,0.048,0.4019
97,clean_article97,0.027,0.912,0.062,0.7184
