,name,neg,neu,pos,compound
0,clean_article0,0.049,0.904,0.046,-0.4515
1,clean_article1,0.02,0.929,0.05,0.9127
2,clean_article10,0.0,0.641,0.359,0.8122
3,clean_article11,0.033,0.861,0.107,0.9987
4,clean_article12,0.035,0.879,0.086,0.9798
5,clean_article13,0.008,0.895,0.097,0.9976
6,clean_article14,0.02,0.886,0.094,0.8462
7,clean_article15,0.0,0.968,0.032,0.1779
8,clean_article16,0.024,0.817,0.159,0.9955
9,clean_article17,0.01,0.897,0.093,0.9992
10,clean_article18,0.064,0.912,0.024,-0.5106
11,clean_article19,0.034,0.873,0.093,0.9747
12,clean_article2,0.0,0.816,0.184,0.717
13,clean_article20,0.079,0.893,0.028,-0.9592
14,clean_article21,0.094,0.818,0.089,-0.6701
15,clean_article22,0.032,0.92,0.048,0.8381
16,clean_article23,0.021,0.849,0.131,0.9986
17,clean_article24,0.0,0.816,0.184,0.717
18,clean_article25,0.0,0.93,0.07,0.2732
19,clean_article26,0.0,0.816,0.184,0.717
20,clean_article27,0.107,0.792,0.1,-0.4774
21,clean_article28,0.033,0.866,0.102,0.9873
22,clean_article29,0.088,0.764,0.148,0.9931
23,clean_article3,0.044,0.807,0.148,0.6318
24,clean_article30,0.0,0.816,0.184,0.717
25,clean_article31,0.133,0.704,0.163,-0.0516
26,clean_article32,0.0,0.92,0.08,0.9531
27,clean_article33,0.005,0.921,0.073,0.9788
28,clean_article34,0.071,0.813,0.116,0.9612
29,clean_article35,0.077,0.86,0.063,-0.9505
30,clean_article36,0.017,0.892,0.091,0.9834
31,clean_article37,0.0,0.84,0.16,0.9153
32,clean_article38,0.013,0.897,0.09,0.9592
33,clean_article39,0.016,0.844,0.14,0.9779
34,clean_article4,0.028,0.917,0.055,0.9301
35,clean_article40,0.015,0.85,0.135,0.9978
36,clean_article41,0.041,0.908,0.051,0.5537
37,clean_article42,0.006,0.852,0.142,0.9958
38,clean_article43,0.055,0.849,0.096,0.9856
39,clean_article44,0.006,0.919,0.075,0.9637
40,clean_article45,0.019,0.8,0.181,0.9935
41,clean_article46,0.025,0.844,0.131,0.9878
42,clean_article47,0.096,0.858,0.046,-0.7308
43,clean_article48,0.019,0.867,0.114,0.9981
44,clean_article49,0.055,0.851,0.094,0.9274
45,clean_article5,0.0,0.968,0.032,0.1779
46,clean_article50,0.064,0.882,0.055,-0.5075
47,clean_article51,0.048,0.832,0.12,0.9999
48,clean_article52,0.071,0.824,0.105,0.9877
49,clean_article53,0.036,0.877,0.087,0.9817
50,clean_article54,0.039,0.867,0.094,0.9746
51,clean_article55,0.051,0.862,0.087,0.8519
52,clean_article56,0.034,0.882,0.084,0.8591
53,clean_article57,0.07,0.871,0.059,0.0585
54,clean_article58,0.051,0.883,0.066,0.3774
55,clean_article59,0.087,0.77,0.143,0.9923
56,clean_article6,0.055,0.896,0.049,-0.296
57,clean_article60,0.0,0.896,0.104,0.4939
58,clean_article61,0.097,0.844,0.058,-0.9962
59,clean_article62,0.0,0.0,0.0,0.0
60,clean_article63,0.05,0.813,0.136,0.9963
61,clean_article64,0.052,0.878,0.07,0.9364
62,clean_article65,0.051,0.86,0.088,0.8479
63,clean_article66,0.059,0.882,0.059,0.0
64,clean_article67,0.021,0.907,0.072,0.9557
65,clean_article68,0.028,0.827,0.145,0.9973
66,clean_article69,0.021,0.83,0.149,0.9906
67,clean_article7,0.047,0.794,0.159,0.9951
68,clean_article70,0.022,0.892,0.086,0.9902
69,clean_article71,0.043,0.894,0.063,0.9556
70,clean_article72,0.02,0.876,0.105,0.9927
71,clean_article73,0.0,0.862,0.138,0.9863
72,clean_article74,0.077,0.833,0.09,0.7907
73,clean_article75,0.073,0.809,0.118,0.9514
74,clean_article76,0.072,0.824,0.103,0.9983
75,clean_article77,0.042,0.874,0.085,0.94
76,clean_article78,0.021,0.893,0.086,0.9666
77,clean_article79,0.034,0.87,0.097,0.9955
78,clean_article8,0.0,0.816,0.184,0.717
79,clean_article80,0.129,0.809,0.062,-0.989
80,clean_article81,0.071,0.823,0.107,0.9962
81,clean_article82,0.02,0.896,0.083,0.9425
82,clean_article83,0.042,0.925,0.033,0.0793
83,clean_article84,0.064,0.902,0.034,-0.8641
84,clean_article85,0.025,0.836,0.139,0.9923
85,clean_article86,0.018,0.882,0.1,0.9908
86,clean_article87,0.024,0.824,0.152,0.9981
87,clean_article88,0.016,0.884,0.099,0.9906
88,clean_article89,0.085,0.816,0.098,0.7192
89,clean_article9,0.048,0.796,0.156,0.9708
90,clean_article90,0.068,0.853,0.079,0.6136
91,clean_article91,0.035,0.859,0.107,0.9755
