,name,neg,neu,pos,compound
0,clean_article0,0.0,0.816,0.184,0.717
1,clean_article1,0.031,0.88,0.089,0.9153
2,clean_article10,0.039,0.894,0.067,0.9709
3,clean_article11,0.044,0.85,0.105,0.9245
4,clean_article12,0.102,0.801,0.096,0.3019
5,clean_article13,0.038,0.899,0.063,0.5423
6,clean_article14,0.092,0.829,0.079,-0.4141
7,clean_article15,0.065,0.815,0.12,0.9969
8,clean_article16,0.03,0.852,0.118,0.9931
9,clean_article17,0.039,0.92,0.041,0.3913
10,clean_article18,0.0,0.816,0.184,0.717
11,clean_article19,0.017,0.85,0.133,0.999
12,clean_article2,0.024,0.884,0.092,0.9823
13,clean_article3,0.103,0.764,0.133,0.296
14,clean_article4,0.0,0.641,0.359,0.8122
15,clean_article5,0.0,0.816,0.184,0.717
16,clean_article6,0.101,0.817,0.082,-0.9848
17,clean_article7,0.027,0.842,0.131,0.9992
18,clean_article8,0.088,0.814,0.098,0.063
19,clean_article9,0.058,0.85,0.092,0.9092
