,name,neg,neu,pos,compound
0,clean_article0,0.0,0.641,0.359,0.8122
1,clean_article1,0.031,0.907,0.061,0.6124
2,clean_article10,0.0,0.816,0.184,0.717
3,clean_article11,0.0,1.0,0.0,0.0
4,clean_article12,0.062,0.809,0.129,0.9921
5,clean_article13,0.063,0.903,0.034,-0.8862
6,clean_article14,0.024,0.9,0.076,0.9502
7,clean_article15,0.081,0.855,0.065,0.4406
8,clean_article16,0.0,0.968,0.032,0.1779
9,clean_article17,0.016,0.925,0.06,0.7351
10,clean_article18,0.013,0.908,0.079,0.9709
11,clean_article19,0.018,0.883,0.099,0.9707
12,clean_article2,0.0,0.816,0.184,0.717
13,clean_article20,0.006,0.933,0.061,0.9468
14,clean_article21,0.044,0.87,0.086,0.9894
15,clean_article22,0.082,0.845,0.073,-0.9646
16,clean_article23,0.037,0.849,0.114,0.9979
17,clean_article24,0.074,0.812,0.114,0.9799
18,clean_article25,0.0,0.867,0.133,0.7906
19,clean_article26,0.041,0.849,0.111,0.9964
20,clean_article27,0.029,0.948,0.023,-0.417
21,clean_article28,0.042,0.886,0.071,0.9561
22,clean_article29,0.027,0.895,0.077,0.988
23,clean_article3,0.095,0.774,0.13,0.8446
24,clean_article30,0.016,0.895,0.089,0.9839
25,clean_article31,0.037,0.797,0.166,0.9702
26,clean_article32,0.0,0.816,0.184,0.717
27,clean_article33,0.071,0.849,0.08,0.3333
28,clean_article34,0.096,0.858,0.047,-0.9839
29,clean_article35,0.0,0.793,0.207,0.8481
30,clean_article36,0.054,0.873,0.073,0.3996
31,clean_article37,0.044,0.82,0.137,0.996
32,clean_article38,0.075,0.845,0.08,-0.4939
33,clean_article39,0.064,0.805,0.13,0.9947
34,clean_article4,0.015,0.938,0.047,0.765
35,clean_article40,0.022,0.958,0.02,-0.0644
36,clean_article41,0.016,0.899,0.085,0.9782
37,clean_article42,0.056,0.822,0.122,0.9894
38,clean_article43,0.026,0.894,0.08,0.989
39,clean_article44,0.116,0.838,0.046,-0.949
40,clean_article45,0.04,0.902,0.058,0.4256
41,clean_article46,0.074,0.859,0.068,-0.8451
42,clean_article47,0.095,0.852,0.053,-0.9463
43,clean_article48,0.041,0.908,0.052,0.813
44,clean_article49,0.064,0.805,0.13,0.9907
45,clean_article5,0.012,0.866,0.121,0.9885
46,clean_article50,0.045,0.806,0.149,0.9971
47,clean_article51,0.02,0.862,0.117,0.9847
48,clean_article52,0.104,0.896,0.0,-0.1027
49,clean_article53,0.024,0.9,0.076,0.9527
50,clean_article54,0.034,0.841,0.126,0.7817
51,clean_article55,0.018,0.909,0.073,0.9786
52,clean_article56,0.032,0.868,0.099,0.9903
53,clean_article57,0.103,0.698,0.199,0.9964
54,clean_article58,0.1,0.874,0.026,-0.9217
55,clean_article59,0.019,0.916,0.066,0.9678
56,clean_article6,0.0,0.816,0.184,0.717
57,clean_article60,0.047,0.843,0.11,0.9874
58,clean_article61,0.054,0.889,0.057,0.2369
59,clean_article62,0.0,0.83,0.17,0.9955
60,clean_article63,0.053,0.865,0.082,0.9655
61,clean_article64,0.019,0.869,0.111,0.9953
62,clean_article65,0.087,0.776,0.137,0.8761
63,clean_article66,0.052,0.831,0.117,0.9899
64,clean_article67,0.032,0.923,0.046,-0.1163
65,clean_article68,0.049,0.902,0.049,-0.6161
66,clean_article69,0.081,0.831,0.088,-0.0232
67,clean_article7,0.057,0.791,0.152,0.9892
68,clean_article70,0.011,0.915,0.075,0.9746
69,clean_article71,0.065,0.781,0.154,0.9974
70,clean_article72,0.015,0.869,0.117,0.9981
71,clean_article73,0.126,0.81,0.064,-0.9862
72,clean_article74,0.023,0.872,0.105,0.9955
73,clean_article75,0.009,0.9,0.091,0.9614
74,clean_article76,0.03,0.83,0.14,0.996
75,clean_article77,0.086,0.863,0.051,-0.9906
76,clean_article78,0.026,0.832,0.141,0.9984
77,clean_article79,0.041,0.849,0.109,0.9989
78,clean_article8,0.048,0.862,0.089,0.8032
79,clean_article80,0.046,0.933,0.021,-0.3506
80,clean_article81,0.0,0.843,0.157,0.9968
81,clean_article82,0.033,0.783,0.183,0.9994
82,clean_article83,0.089,0.854,0.057,-0.8555
83,clean_article84,0.086,0.814,0.1,0.9299
84,clean_article85,0.037,0.923,0.04,-0.1531
85,clean_article86,0.065,0.869,0.066,-0.2732
86,clean_article87,0.056,0.861,0.084,0.9587
87,clean_article88,0.045,0.824,0.131,0.9866
88,clean_article9,0.0,0.96,0.04,0.2732
