,name,neg,neu,pos,compound
0,clean_article0,0.0,0.641,0.359,0.8122
1,clean_article1,0.007,0.859,0.135,0.9763
2,clean_article10,0.0,0.946,0.054,0.9022
3,clean_article11,0.02,0.864,0.116,0.9565
4,clean_article12,0.039,0.95,0.011,-0.431
5,clean_article13,0.0,0.641,0.359,0.8122
6,clean_article14,0.014,0.879,0.107,0.9524
7,clean_article15,0.016,0.804,0.181,0.9987
8,clean_article16,0.056,0.878,0.066,0.8256
9,clean_article17,0.0,0.816,0.184,0.717
10,clean_article18,0.013,0.861,0.126,0.9931
11,clean_article19,0.0,0.912,0.088,0.986
12,clean_article2,0.072,0.845,0.083,0.7759
13,clean_article20,0.011,0.783,0.205,0.9986
14,clean_article21,0.071,0.86,0.069,0.212
15,clean_article22,0.14,0.847,0.013,-0.9786
16,clean_article23,0.007,0.864,0.129,0.9978
17,clean_article24,0.02,0.846,0.135,0.9991
18,clean_article25,0.072,0.813,0.114,0.9946
19,clean_article26,0.0,0.0,0.0,0.0
20,clean_article27,0.0,0.903,0.097,0.9463
21,clean_article28,0.025,0.942,0.033,0.1531
22,clean_article29,0.037,0.845,0.118,0.999
23,clean_article3,0.064,0.808,0.128,0.9891
24,clean_article30,0.078,0.868,0.054,-0.9724
25,clean_article31,0.06,0.886,0.054,-0.128
26,clean_article32,0.0,0.816,0.184,0.717
27,clean_article33,0.0,0.756,0.244,0.4404
28,clean_article34,0.026,0.935,0.039,0.5603
29,clean_article35,0.059,0.866,0.075,0.792
30,clean_article36,0.017,0.831,0.151,0.9337
31,clean_article37,0.052,0.845,0.104,0.9765
32,clean_article38,0.03,0.901,0.069,0.962
33,clean_article39,0.048,0.762,0.19,0.9993
34,clean_article4,0.04,0.886,0.074,0.9657
35,clean_article40,0.0,0.816,0.184,0.717
36,clean_article41,0.0,0.947,0.053,0.807
37,clean_article42,0.011,0.909,0.08,0.9714
38,clean_article43,0.005,0.944,0.05,0.9334
39,clean_article44,0.027,0.763,0.21,0.9996
40,clean_article45,0.062,0.896,0.042,-0.821
41,clean_article46,0.015,0.792,0.193,0.9993
42,clean_article47,0.068,0.835,0.097,0.9248
43,clean_article48,0.0,0.945,0.055,0.6369
44,clean_article49,0.024,0.903,0.073,0.9605
45,clean_article5,0.074,0.926,0.0,-0.8126
46,clean_article50,0.071,0.813,0.116,0.9866
47,clean_article51,0.037,0.867,0.095,0.9501
48,clean_article52,0.076,0.858,0.066,-0.2462
49,clean_article53,0.025,0.805,0.171,0.998
50,clean_article54,0.052,0.861,0.087,0.9351
51,clean_article55,0.035,0.842,0.123,0.9951
52,clean_article56,0.021,0.896,0.083,0.9807
53,clean_article57,0.0,0.795,0.205,0.6597
54,clean_article58,0.047,0.861,0.092,0.9963
55,clean_article59,0.034,0.864,0.102,0.9814
56,clean_article6,0.075,0.833,0.092,0.8397
57,clean_article60,0.026,0.857,0.117,0.9837
58,clean_article61,0.046,0.857,0.097,0.9854
59,clean_article62,0.017,0.869,0.113,0.9933
60,clean_article63,0.062,0.914,0.024,-0.8074
61,clean_article64,0.067,0.827,0.106,0.9721
62,clean_article65,0.125,0.782,0.093,-0.9765
63,clean_article66,0.008,0.904,0.088,0.9898
64,clean_article67,0.038,0.759,0.203,0.8214
65,clean_article68,0.021,0.805,0.174,0.9998
66,clean_article69,0.107,0.841,0.052,-0.9835
67,clean_article7,0.042,0.871,0.087,0.9738
68,clean_article70,0.039,0.853,0.108,0.9929
69,clean_article71,0.038,0.881,0.081,0.9626
70,clean_article72,0.029,0.889,0.082,0.9508
71,clean_article73,0.04,0.828,0.132,0.9932
72,clean_article74,0.04,0.902,0.059,0.4019
73,clean_article8,0.038,0.845,0.117,0.9823
74,clean_article9,0.039,0.903,0.058,0.882
