,name,neg,neu,pos,compound
0,clean_article0,0.0,0.968,0.032,0.1779
1,clean_article1,0.0,0.828,0.172,0.9735
2,clean_article10,0.067,0.859,0.074,0.5281
3,clean_article11,0.087,0.852,0.061,-0.9377
4,clean_article2,0.0,0.816,0.184,0.717
5,clean_article3,0.006,0.847,0.148,0.9826
6,clean_article4,0.08,0.844,0.077,-0.4939
7,clean_article5,0.025,0.89,0.084,0.9779
8,clean_article6,0.027,0.883,0.09,0.9779
9,clean_article7,0.019,0.87,0.111,0.9976
10,clean_article8,0.063,0.85,0.087,0.8348
11,clean_article9,0.059,0.863,0.079,0.7751
