,name,neg,neu,pos,compound
0,clean_article0,0.109,0.785,0.106,-0.3138
1,clean_article1,0.004,0.894,0.102,0.9954
2,clean_article10,0.026,0.92,0.055,0.719
3,clean_article11,0.036,0.911,0.053,0.25
4,clean_article12,0.026,0.878,0.096,0.9473
5,clean_article13,0.013,0.863,0.124,0.9945
6,clean_article14,0.0,0.968,0.032,0.1779
7,clean_article15,0.015,0.888,0.097,0.9808
8,clean_article16,0.012,0.892,0.096,0.9918
9,clean_article17,0.048,0.875,0.078,0.963
10,clean_article18,0.117,0.729,0.154,0.9891
11,clean_article19,0.017,0.904,0.078,0.974
12,clean_article2,0.056,0.819,0.124,0.9961
13,clean_article20,0.059,0.856,0.084,0.679
14,clean_article21,0.021,0.914,0.065,0.9891
15,clean_article22,0.012,0.824,0.164,0.9753
16,clean_article23,0.046,0.841,0.113,0.949
17,clean_article24,0.046,0.89,0.063,0.686
18,clean_article25,0.092,0.834,0.074,0.1411
19,clean_article26,0.044,0.912,0.044,0.2732
20,clean_article27,0.0,0.816,0.184,0.717
21,clean_article28,0.078,0.883,0.04,-0.9335
22,clean_article29,0.093,0.835,0.072,-0.8705
23,clean_article3,0.039,0.905,0.055,0.5729
24,clean_article30,0.052,0.818,0.131,0.9945
25,clean_article31,0.048,0.901,0.051,0.0385
26,clean_article32,0.023,0.851,0.126,0.997
27,clean_article33,0.06,0.896,0.044,-0.641
28,clean_article34,0.026,0.904,0.07,0.9195
29,clean_article35,0.02,0.873,0.107,0.9569
30,clean_article36,0.032,0.906,0.063,0.9062
31,clean_article37,0.0,0.847,0.153,0.9915
32,clean_article38,0.025,0.85,0.126,0.9823
33,clean_article39,0.074,0.85,0.076,-0.7086
34,clean_article4,0.044,0.844,0.111,0.9988
35,clean_article40,0.057,0.86,0.083,0.9103
36,clean_article41,0.046,0.845,0.109,0.9967
37,clean_article42,0.05,0.792,0.157,0.9886
38,clean_article43,0.0,0.848,0.152,0.9864
39,clean_article44,0.004,0.893,0.103,0.9954
40,clean_article45,0.043,0.875,0.082,0.9431
41,clean_article46,0.0,0.792,0.208,0.9403
42,clean_article47,0.077,0.871,0.052,-0.34
43,clean_article48,0.033,0.896,0.071,0.8332
44,clean_article49,0.039,0.86,0.101,0.9743
45,clean_article5,0.007,0.78,0.212,0.9987
46,clean_article50,0.039,0.865,0.095,0.9806
47,clean_article51,0.028,0.897,0.074,0.9471
48,clean_article52,0.0,0.641,0.359,0.8122
49,clean_article53,0.012,0.898,0.09,0.9932
50,clean_article54,0.062,0.845,0.093,0.9985
51,clean_article55,0.0,0.79,0.21,0.8207
52,clean_article56,0.247,0.753,0.0,-0.5574
53,clean_article57,0.023,0.888,0.089,0.966
54,clean_article58,0.0,0.917,0.083,0.9545
55,clean_article59,0.016,0.932,0.051,0.8034
56,clean_article6,0.039,0.902,0.059,0.9493
57,clean_article60,0.062,0.845,0.092,0.9939
58,clean_article61,0.093,0.873,0.034,-0.9668
59,clean_article62,0.025,0.908,0.066,0.9909
60,clean_article63,0.038,0.834,0.127,0.9977
61,clean_article64,0.047,0.892,0.061,-0.1406
62,clean_article65,0.019,0.799,0.183,0.9994
63,clean_article66,0.026,0.944,0.03,-0.0258
64,clean_article67,0.047,0.896,0.057,0.1785
65,clean_article68,0.041,0.881,0.079,0.7906
66,clean_article69,0.026,0.855,0.119,0.9974
67,clean_article7,0.06,0.857,0.083,0.8462
68,clean_article70,0.076,0.764,0.16,0.9946
69,clean_article71,0.066,0.886,0.049,-0.7278
70,clean_article72,0.029,0.898,0.073,0.9858
71,clean_article73,0.039,0.876,0.086,0.9793
72,clean_article74,0.042,0.807,0.152,0.9853
73,clean_article75,0.009,0.91,0.081,0.9871
74,clean_article76,0.02,0.918,0.062,0.9349
75,clean_article77,0.105,0.75,0.144,0.996
76,clean_article78,0.08,0.844,0.076,-0.8664
77,clean_article79,0.0,1.0,0.0,0.0
78,clean_article8,0.056,0.86,0.083,0.9948
79,clean_article80,0.095,0.875,0.03,-0.8829
80,clean_article81,0.037,0.859,0.104,0.9954
81,clean_article82,0.048,0.847,0.105,0.9913
82,clean_article83,0.0,0.966,0.034,0.4927
83,clean_article84,0.006,0.883,0.111,0.9964
84,clean_article85,0.026,0.901,0.073,0.9335
85,clean_article86,0.079,0.837,0.083,0.1256
86,clean_article87,0.059,0.866,0.075,0.9147
87,clean_article88,0.026,0.879,0.095,0.9682
88,clean_article89,0.034,0.822,0.145,1.0
89,clean_article9,0.0,0.816,0.184,0.717
90,clean_article90,0.045,0.876,0.079,0.8892
91,clean_article91,0.054,0.869,0.077,0.9914
