,name,neg,neu,pos,compound
0,clean_article0,0.0,0.816,0.184,0.717
1,clean_article1,0.032,0.872,0.095,0.965
2,clean_article10,0.0,0.641,0.359,0.8122
3,clean_article11,0.008,0.904,0.088,0.9843
4,clean_article12,0.0,0.641,0.359,0.8122
5,clean_article13,0.015,0.888,0.097,0.9927
6,clean_article14,0.031,0.9,0.069,0.3612
7,clean_article15,0.03,0.843,0.126,0.9962
8,clean_article16,0.0,0.816,0.184,0.717
9,clean_article17,0.017,0.939,0.045,0.7003
10,clean_article18,0.012,0.902,0.086,0.9839
11,clean_article19,0.01,0.909,0.081,0.9935
12,clean_article2,0.061,0.85,0.089,0.8406
13,clean_article20,0.047,0.866,0.088,0.9318
14,clean_article21,0.064,0.855,0.082,0.9904
15,clean_article22,0.061,0.836,0.103,0.954
16,clean_article23,0.019,0.891,0.09,0.8553
17,clean_article24,0.037,0.835,0.128,0.99
18,clean_article25,0.097,0.824,0.078,-0.8238
19,clean_article26,0.0,0.966,0.034,0.0772
20,clean_article27,0.097,0.8,0.103,-0.0772
21,clean_article28,0.029,0.907,0.064,0.8885
22,clean_article29,0.077,0.81,0.113,0.9652
23,clean_article3,0.05,0.873,0.077,0.8795
24,clean_article30,0.066,0.853,0.081,0.8481
25,clean_article31,0.006,0.857,0.137,0.9972
26,clean_article32,0.09,0.769,0.141,0.999
27,clean_article33,0.074,0.802,0.124,0.9878
28,clean_article34,0.099,0.758,0.143,0.8904
29,clean_article35,0.006,0.904,0.091,0.9781
30,clean_article36,0.098,0.79,0.112,0.3932
31,clean_article37,0.085,0.832,0.083,-0.0534
32,clean_article38,0.049,0.788,0.162,0.9986
33,clean_article39,0.02,0.91,0.071,0.9051
34,clean_article4,0.083,0.792,0.125,0.9618
35,clean_article40,0.021,0.917,0.062,0.848
36,clean_article41,0.031,0.808,0.161,0.9945
37,clean_article42,0.099,0.799,0.102,-0.9764
38,clean_article43,0.022,0.889,0.089,0.9521
39,clean_article44,0.113,0.744,0.143,0.9691
40,clean_article45,0.0,0.877,0.123,0.984
41,clean_article46,0.0,0.886,0.114,0.8271
42,clean_article47,0.045,0.842,0.113,0.9633
43,clean_article48,0.0,0.942,0.058,0.2263
44,clean_article49,0.069,0.83,0.101,0.972
45,clean_article5,0.082,0.816,0.102,0.2732
46,clean_article50,0.0,0.927,0.073,0.9552
47,clean_article51,0.0,0.893,0.107,0.875
48,clean_article52,0.0,0.942,0.058,0.2263
49,clean_article53,0.041,0.861,0.098,0.998
50,clean_article54,0.033,0.889,0.078,0.9837
51,clean_article55,0.03,0.796,0.174,0.9991
52,clean_article56,0.06,0.755,0.186,0.9988
53,clean_article57,0.082,0.814,0.104,0.9246
54,clean_article58,0.014,0.839,0.147,0.9999
55,clean_article59,0.075,0.879,0.046,-0.9182
56,clean_article6,0.023,0.865,0.112,0.9973
57,clean_article60,0.073,0.82,0.107,0.7269
58,clean_article61,0.03,0.85,0.12,0.9865
59,clean_article62,0.035,0.861,0.104,0.9117
60,clean_article63,0.076,0.858,0.066,-0.2462
61,clean_article64,0.1,0.854,0.047,-0.9734
62,clean_article65,0.025,0.923,0.052,0.7627
63,clean_article66,0.029,0.832,0.139,0.9972
64,clean_article67,0.044,0.868,0.088,0.9867
65,clean_article68,0.019,0.857,0.124,0.9954
66,clean_article69,0.053,0.836,0.111,0.9929
67,clean_article7,0.138,0.787,0.076,-0.9874
68,clean_article70,0.013,0.944,0.043,0.8367
69,clean_article71,0.046,0.855,0.099,0.9943
70,clean_article72,0.111,0.816,0.072,-0.9698
71,clean_article73,0.006,0.863,0.13,0.9946
72,clean_article74,0.075,0.77,0.156,0.9974
73,clean_article75,0.0,0.968,0.032,0.1779
74,clean_article76,0.021,0.923,0.056,0.8779
75,clean_article77,0.028,0.921,0.051,0.822
76,clean_article78,0.059,0.839,0.102,0.9889
77,clean_article79,0.007,0.845,0.148,0.9984
78,clean_article8,0.043,0.838,0.119,0.9934
79,clean_article80,0.0,0.937,0.063,0.9156
80,clean_article9,0.068,0.859,0.072,-0.2732
