,name,neg,neu,pos,compound
0,clean_article0,0.028,0.861,0.111,0.9775
1,clean_article1,0.0,0.947,0.053,0.7845
2,clean_article10,0.009,0.904,0.088,0.9993
3,clean_article11,0.034,0.899,0.067,0.9847
4,clean_article12,0.034,0.827,0.139,0.9987
5,clean_article13,0.092,0.832,0.077,-0.5868
6,clean_article14,0.0,0.866,0.134,0.9794
7,clean_article15,0.077,0.836,0.087,0.8264
8,clean_article16,0.022,0.861,0.118,0.9908
9,clean_article17,0.0,0.955,0.045,0.34
10,clean_article18,0.073,0.851,0.075,0.025
11,clean_article2,0.019,0.872,0.109,0.9893
12,clean_article3,0.048,0.833,0.119,0.9972
13,clean_article4,0.0,0.641,0.359,0.8122
14,clean_article5,0.023,0.91,0.067,0.9442
15,clean_article6,0.039,0.831,0.13,0.9956
16,clean_article7,0.051,0.872,0.077,0.9098
17,clean_article8,0.009,0.938,0.053,0.9273
18,clean_article9,0.03,0.901,0.069,0.9497
