,name,neg,neu,pos,compound
0,clean_article0,0.074,0.894,0.033,-0.9711
1,clean_article1,0.052,0.834,0.114,0.9914
2,clean_article10,0.035,0.832,0.133,0.9973
3,clean_article11,0.056,0.878,0.066,0.6156
4,clean_article12,0.077,0.826,0.097,0.8004
5,clean_article13,0.017,0.881,0.102,0.9753
6,clean_article14,0.103,0.764,0.133,0.296
7,clean_article15,0.02,0.816,0.164,0.9896
8,clean_article16,0.082,0.782,0.135,0.9929
9,clean_article17,0.127,0.873,0.0,-0.6597
10,clean_article18,0.165,0.835,0.0,-0.8957
11,clean_article19,0.03,0.894,0.076,0.9939
12,clean_article2,0.035,0.941,0.024,-0.3182
13,clean_article20,0.0,0.904,0.096,0.8555
14,clean_article21,0.097,0.85,0.053,-0.9367
15,clean_article22,0.043,0.815,0.142,0.9987
16,clean_article23,0.07,0.849,0.081,-0.0
17,clean_article24,0.061,0.856,0.082,0.8221
18,clean_article25,0.071,0.868,0.061,-0.452
19,clean_article26,0.048,0.856,0.096,0.9969
20,clean_article27,0.083,0.815,0.102,0.8381
21,clean_article28,0.038,0.873,0.089,0.9861
22,clean_article29,0.03,0.897,0.073,0.9885
23,clean_article3,0.085,0.901,0.013,-0.9136
24,clean_article30,0.059,0.882,0.059,0.0258
25,clean_article31,0.068,0.792,0.14,0.9949
26,clean_article32,0.0,0.641,0.359,0.8122
27,clean_article33,0.065,0.886,0.05,-0.5341
28,clean_article34,0.059,0.847,0.094,0.9413
29,clean_article35,0.0,0.641,0.359,0.8122
30,clean_article36,0.03,0.846,0.124,0.9988
31,clean_article37,0.091,0.789,0.12,0.99
32,clean_article38,0.064,0.867,0.07,0.6111
33,clean_article39,0.02,0.912,0.068,0.9741
34,clean_article4,0.0,0.928,0.072,0.8658
35,clean_article40,0.0,0.641,0.359,0.8122
36,clean_article41,0.032,0.887,0.08,0.9128
37,clean_article42,0.03,0.852,0.118,0.9962
38,clean_article43,0.041,0.863,0.096,0.9865
39,clean_article44,0.072,0.743,0.185,0.9958
40,clean_article45,0.02,0.853,0.127,0.9946
41,clean_article46,0.047,0.844,0.109,0.984
42,clean_article47,0.0,0.968,0.032,0.1779
43,clean_article48,0.024,0.948,0.028,0.2846
44,clean_article49,0.0,0.816,0.184,0.717
45,clean_article5,0.0,0.816,0.184,0.717
46,clean_article50,0.08,0.92,0.0,-0.4019
47,clean_article51,0.093,0.828,0.079,-0.7759
48,clean_article52,0.051,0.863,0.086,0.8519
49,clean_article53,0.024,0.856,0.12,0.9825
50,clean_article54,0.103,0.764,0.133,0.296
51,clean_article55,0.0,0.816,0.184,0.717
52,clean_article56,0.0,1.0,0.0,0.0
53,clean_article57,0.013,0.859,0.127,0.9976
54,clean_article58,0.071,0.82,0.109,0.9936
55,clean_article59,0.0,0.94,0.06,0.9011
56,clean_article6,0.011,0.935,0.054,0.9385
57,clean_article60,0.0,0.641,0.359,0.8122
58,clean_article61,0.044,0.835,0.12,0.9509
59,clean_article62,0.026,0.906,0.068,0.9295
60,clean_article63,0.052,0.877,0.071,0.8722
61,clean_article64,0.105,0.817,0.078,-0.8646
62,clean_article65,0.0,0.968,0.032,0.1779
63,clean_article66,0.056,0.853,0.092,0.9758
64,clean_article67,0.061,0.84,0.099,0.8337
65,clean_article68,0.071,0.814,0.116,0.9658
66,clean_article69,0.092,0.814,0.093,-0.6044
67,clean_article7,0.05,0.901,0.049,-0.1513
68,clean_article70,0.056,0.867,0.077,0.8595
69,clean_article71,0.0,0.816,0.184,0.717
70,clean_article72,0.0,0.816,0.184,0.717
71,clean_article73,0.178,0.822,0.0,-0.3818
72,clean_article74,0.028,0.926,0.047,0.4201
73,clean_article75,0.04,0.877,0.083,0.9877
74,clean_article76,0.009,0.884,0.107,0.9914
75,clean_article77,0.0,0.816,0.184,0.717
76,clean_article78,0.075,0.862,0.063,-0.508
77,clean_article79,0.035,0.899,0.066,0.9676
78,clean_article8,0.057,0.865,0.078,0.9497
79,clean_article80,0.042,0.885,0.073,0.9463
80,clean_article81,0.078,0.864,0.058,-0.9467
81,clean_article82,0.103,0.764,0.133,0.296
82,clean_article9,0.04,0.892,0.068,0.8573
