,name,neg,neu,pos,compound
0,clean_article0,0.052,0.822,0.125,0.9988
1,clean_article1,0.025,0.841,0.134,0.9913
2,clean_article10,0.0,0.816,0.184,0.717
3,clean_article11,0.038,0.886,0.076,0.9834
4,clean_article12,0.0,0.0,0.0,0.0
5,clean_article13,0.0,0.816,0.184,0.717
6,clean_article14,0.121,0.715,0.165,0.6771
7,clean_article15,0.027,0.881,0.092,0.9774
8,clean_article16,0.0,0.816,0.184,0.717
9,clean_article17,0.039,0.849,0.112,0.9976
10,clean_article18,0.083,0.858,0.059,-0.7891
11,clean_article19,0.049,0.849,0.102,0.9957
12,clean_article2,0.0,0.816,0.184,0.717
13,clean_article20,0.027,0.787,0.186,0.9993
14,clean_article21,0.017,0.831,0.151,0.9337
15,clean_article22,0.087,0.847,0.067,-0.9582
16,clean_article23,0.068,0.932,0.0,-0.2732
17,clean_article24,0.012,0.861,0.127,0.9923
18,clean_article25,0.006,0.863,0.132,0.9925
19,clean_article26,0.056,0.944,0.0,-0.2263
20,clean_article27,0.034,0.898,0.068,0.7868
21,clean_article28,0.0,0.967,0.033,0.9337
22,clean_article29,0.058,0.871,0.071,0.623
23,clean_article3,0.03,0.909,0.061,0.5478
24,clean_article30,0.041,0.785,0.174,0.9806
25,clean_article31,0.008,0.904,0.088,0.9919
26,clean_article32,0.014,0.853,0.133,0.998
27,clean_article33,0.055,0.834,0.111,0.5709
28,clean_article34,0.076,0.858,0.066,-0.2462
29,clean_article35,0.016,0.911,0.073,0.9837
30,clean_article36,0.0,0.0,0.0,0.0
31,clean_article37,0.049,0.924,0.028,-0.4472
32,clean_article38,0.048,0.869,0.083,0.9702
33,clean_article39,0.128,0.747,0.125,-0.945
34,clean_article4,0.072,0.874,0.054,-0.4951
35,clean_article40,0.031,0.861,0.107,0.9753
36,clean_article5,0.032,0.917,0.052,0.9081
37,clean_article6,0.0,0.816,0.184,0.717
38,clean_article7,0.022,0.853,0.125,0.9946
39,clean_article8,0.049,0.929,0.022,-0.4933
40,clean_article9,0.065,0.858,0.078,0.1305
