,name,neg,neu,pos,compound
0,clean_article0,0.032,0.897,0.072,0.9792
1,clean_article1,0.103,0.764,0.133,0.296
2,clean_article10,0.033,0.872,0.095,0.9992
3,clean_article11,0.0,0.931,0.069,0.3182
4,clean_article12,0.017,0.831,0.151,0.9337
5,clean_article13,0.0,0.816,0.184,0.717
6,clean_article14,0.0,0.962,0.038,0.3612
7,clean_article15,0.064,0.787,0.149,0.9984
8,clean_article16,0.052,0.916,0.032,-0.8032
9,clean_article17,0.013,0.874,0.112,0.9977
10,clean_article18,0.0,0.716,0.284,0.8176
11,clean_article19,0.02,0.864,0.115,0.9991
12,clean_article2,0.027,0.899,0.074,0.9861
13,clean_article20,0.032,0.752,0.216,0.9975
14,clean_article21,0.046,0.903,0.051,0.4019
15,clean_article22,0.14,0.766,0.094,-0.9777
16,clean_article23,0.029,0.845,0.126,0.9538
17,clean_article24,0.072,0.83,0.098,0.9694
18,clean_article25,0.1,0.848,0.051,-0.9774
19,clean_article26,0.02,0.856,0.124,0.9403
20,clean_article27,0.006,0.876,0.118,0.9964
21,clean_article28,0.052,0.877,0.071,0.9209
22,clean_article29,0.063,0.865,0.072,0.27
23,clean_article3,0.058,0.841,0.101,0.9827
24,clean_article30,0.0,0.816,0.184,0.717
25,clean_article31,0.049,0.859,0.091,0.9856
26,clean_article32,0.035,0.907,0.058,0.9799
27,clean_article33,0.0,1.0,0.0,0.0
28,clean_article34,0.06,0.826,0.114,0.9954
29,clean_article35,0.006,0.836,0.157,0.9988
30,clean_article36,0.06,0.802,0.137,0.9936
31,clean_article37,0.041,0.842,0.117,0.9988
32,clean_article38,0.099,0.801,0.099,-0.718
33,clean_article39,0.017,0.862,0.121,0.9928
34,clean_article4,0.017,0.861,0.122,0.9982
35,clean_article40,0.034,0.858,0.108,0.9882
36,clean_article41,0.091,0.845,0.064,-0.6597
37,clean_article42,0.08,0.854,0.065,-0.9118
38,clean_article43,0.122,0.754,0.125,-0.2263
39,clean_article44,0.058,0.864,0.078,0.8037
40,clean_article45,0.053,0.854,0.093,0.9919
41,clean_article46,0.036,0.855,0.109,0.9921
42,clean_article47,0.007,0.947,0.046,0.8674
43,clean_article48,0.011,0.822,0.167,0.9779
44,clean_article49,0.012,0.9,0.088,0.9799
45,clean_article5,0.037,0.807,0.156,0.9993
46,clean_article50,0.048,0.841,0.111,0.9919
47,clean_article51,0.061,0.833,0.106,0.9961
48,clean_article52,0.135,0.865,0.0,-0.9517
49,clean_article53,0.044,0.823,0.133,0.9939
50,clean_article54,0.077,0.865,0.058,-0.7407
51,clean_article55,0.052,0.857,0.092,0.8408
52,clean_article56,0.0,0.931,0.069,0.3182
53,clean_article6,0.043,0.852,0.106,0.9976
54,clean_article7,0.089,0.808,0.103,0.6099
55,clean_article8,0.007,0.805,0.188,0.9993
56,clean_article9,0.021,0.827,0.153,0.9994
