,name,neg,neu,pos,compound
0,clean_article0,0.056,0.849,0.095,0.9939
1,clean_article1,0.025,0.918,0.058,0.5574
2,clean_article10,0.051,0.867,0.082,0.8515
3,clean_article11,0.06,0.849,0.091,0.9001
4,clean_article12,0.087,0.813,0.1,0.1779
5,clean_article13,0.103,0.764,0.133,0.296
6,clean_article14,0.103,0.764,0.133,0.296
7,clean_article15,0.059,0.802,0.14,0.9962
8,clean_article16,0.087,0.814,0.098,0.6835
9,clean_article17,0.056,0.851,0.093,0.9566
10,clean_article18,0.035,0.895,0.07,0.9468
11,clean_article19,0.092,0.849,0.059,-0.9752
12,clean_article2,0.0,0.641,0.359,0.8122
13,clean_article20,0.1,0.823,0.077,-0.9186
14,clean_article21,0.06,0.871,0.069,0.3601
15,clean_article22,0.0,0.816,0.184,0.717
16,clean_article23,0.0,0.816,0.184,0.717
17,clean_article24,0.092,0.837,0.071,-0.6492
18,clean_article25,0.034,0.938,0.028,0.1027
19,clean_article26,0.084,0.783,0.132,0.9806
20,clean_article27,0.0,0.816,0.184,0.717
21,clean_article28,0.0,0.816,0.184,0.717
22,clean_article29,0.0,0.816,0.184,0.717
23,clean_article3,0.063,0.841,0.096,0.9361
24,clean_article30,0.04,0.897,0.063,0.9274
25,clean_article31,0.054,0.834,0.112,0.9992
26,clean_article32,0.061,0.863,0.075,0.9302
27,clean_article33,0.0,0.816,0.184,0.717
28,clean_article34,0.0,0.968,0.032,0.1779
29,clean_article35,0.0,0.0,0.0,0.0
30,clean_article36,0.075,0.833,0.092,0.2766
31,clean_article37,0.067,0.859,0.074,0.8803
32,clean_article38,0.0,0.816,0.184,0.717
33,clean_article39,0.063,0.887,0.05,-0.9315
34,clean_article4,0.05,0.827,0.123,0.9932
35,clean_article40,0.043,0.884,0.073,0.9133
36,clean_article41,0.0,1.0,0.0,0.0
37,clean_article42,0.042,0.893,0.065,0.8791
38,clean_article43,0.0,1.0,0.0,0.0
39,clean_article44,0.045,0.851,0.104,0.998
40,clean_article45,0.09,0.799,0.111,0.4843
41,clean_article46,0.0,0.816,0.184,0.717
42,clean_article47,0.0,0.968,0.032,0.1779
43,clean_article48,0.058,0.824,0.118,0.9839
44,clean_article49,0.0,0.816,0.184,0.717
45,clean_article5,0.073,0.877,0.05,-0.9684
46,clean_article50,0.066,0.886,0.048,-0.8934
47,clean_article51,0.068,0.838,0.095,0.9721
48,clean_article52,0.1,0.807,0.093,-0.2914
49,clean_article53,0.0,0.816,0.184,0.717
50,clean_article54,0.074,0.868,0.058,-0.5172
51,clean_article55,0.048,0.862,0.09,0.9389
52,clean_article56,0.095,0.794,0.111,0.9293
53,clean_article57,0.034,0.931,0.035,0.3331
54,clean_article58,0.0,0.816,0.184,0.717
55,clean_article59,0.0,0.816,0.184,0.717
56,clean_article6,0.048,0.898,0.054,0.1005
57,clean_article60,0.116,0.785,0.098,-0.9795
58,clean_article61,0.006,0.929,0.065,0.9922
59,clean_article62,0.019,0.939,0.042,0.8379
60,clean_article63,0.042,0.934,0.024,-0.5136
61,clean_article64,0.017,0.887,0.096,0.9432
62,clean_article65,0.064,0.854,0.082,0.8798
63,clean_article66,0.063,0.848,0.088,0.7759
64,clean_article67,0.0,0.816,0.184,0.717
65,clean_article68,0.0,0.816,0.184,0.717
66,clean_article69,0.06,0.858,0.081,0.8422
67,clean_article7,0.0,0.816,0.184,0.717
68,clean_article70,0.074,0.822,0.104,0.4939
69,clean_article71,0.047,0.813,0.14,0.9978
70,clean_article72,0.045,0.88,0.075,0.9489
71,clean_article73,0.04,0.881,0.078,0.99
72,clean_article74,0.055,0.858,0.087,0.9921
73,clean_article75,0.045,0.869,0.086,0.8693
74,clean_article76,0.04,0.885,0.075,0.9162
75,clean_article77,0.0,0.816,0.184,0.717
76,clean_article78,0.044,0.897,0.059,0.8144
77,clean_article79,0.089,0.882,0.029,-0.6597
78,clean_article8,0.146,0.829,0.024,-0.9433
79,clean_article80,0.051,0.865,0.083,0.836
80,clean_article81,0.054,0.874,0.072,0.3156
81,clean_article82,0.041,0.879,0.08,0.9655
82,clean_article83,0.105,0.816,0.079,-0.9758
83,clean_article9,0.0,0.816,0.184,0.717
