,name,neg,neu,pos,compound
0,clean_article0,0.093,0.847,0.06,-0.9923
1,clean_article1,0.055,0.892,0.053,-0.5912
2,clean_article10,0.089,0.837,0.074,-0.9706
3,clean_article11,0.015,0.825,0.16,0.9999
4,clean_article12,0.044,0.853,0.103,0.9885
5,clean_article13,0.06,0.861,0.079,0.8892
6,clean_article14,0.009,0.929,0.062,0.9618
7,clean_article15,0.077,0.864,0.059,-0.3451
8,clean_article16,0.097,0.825,0.079,-0.7717
9,clean_article17,0.0,0.0,0.0,0.0
10,clean_article18,0.025,0.875,0.1,0.9874
11,clean_article2,0.046,0.83,0.125,0.9958
12,clean_article3,0.015,0.88,0.105,0.9958
13,clean_article4,0.036,0.814,0.15,0.9987
14,clean_article5,0.028,0.939,0.032,0.3211
15,clean_article6,0.016,0.908,0.076,0.9863
16,clean_article7,0.0,0.816,0.184,0.717
17,clean_article8,0.089,0.809,0.102,0.9043
18,clean_article9,0.103,0.764,0.133,0.296
