,name,neg,neu,pos,compound
0,clean_article0,0.045,0.912,0.043,0.0772
1,clean_article1,0.0,0.816,0.184,0.717
2,clean_article10,0.021,0.919,0.06,0.9793
3,clean_article11,0.02,0.823,0.156,0.993
4,clean_article12,0.0,0.816,0.184,0.717
5,clean_article13,0.0,0.911,0.089,0.8519
6,clean_article14,0.113,0.858,0.029,-0.9671
7,clean_article15,0.057,0.861,0.082,0.9187
8,clean_article16,0.053,0.837,0.11,0.9783
9,clean_article17,0.04,0.856,0.104,0.9987
10,clean_article18,0.069,0.84,0.091,0.8553
11,clean_article19,0.026,0.861,0.113,0.9741
12,clean_article2,0.033,0.913,0.054,0.4215
13,clean_article20,0.025,0.857,0.119,0.9985
14,clean_article21,0.015,0.899,0.086,0.9806
15,clean_article22,0.057,0.872,0.071,0.6161
16,clean_article23,0.087,0.786,0.127,0.9965
17,clean_article24,0.019,0.898,0.082,0.9109
18,clean_article25,0.02,0.888,0.092,0.9789
19,clean_article26,0.043,0.85,0.107,0.9846
20,clean_article27,0.005,0.887,0.108,0.9917
21,clean_article28,0.053,0.828,0.119,0.9921
22,clean_article29,0.037,0.825,0.139,0.9964
23,clean_article3,0.052,0.837,0.11,0.9782
24,clean_article30,0.02,0.911,0.069,0.9905
25,clean_article31,0.016,0.85,0.134,0.9995
26,clean_article32,0.031,0.901,0.068,0.9407
27,clean_article33,0.02,0.937,0.043,0.8008
28,clean_article34,0.068,0.852,0.08,0.231
29,clean_article35,0.082,0.855,0.063,-0.5217
30,clean_article36,0.091,0.85,0.059,-0.8297
31,clean_article37,0.039,0.884,0.077,0.9328
32,clean_article38,0.03,0.875,0.096,0.993
33,clean_article39,0.037,0.829,0.134,0.997
34,clean_article4,0.05,0.821,0.129,0.997
35,clean_article40,0.059,0.891,0.05,-0.6222
36,clean_article41,0.048,0.86,0.092,0.9829
37,clean_article42,0.067,0.933,0.0,-0.3818
38,clean_article43,0.014,0.915,0.071,0.9723
39,clean_article44,0.058,0.891,0.051,-0.4199
40,clean_article45,0.065,0.875,0.061,-0.0627
41,clean_article46,0.028,0.853,0.118,0.9984
42,clean_article47,0.061,0.895,0.044,-0.7097
43,clean_article48,0.011,0.902,0.087,0.9752
44,clean_article49,0.008,0.9,0.092,0.9504
45,clean_article5,0.0,0.969,0.031,0.4939
46,clean_article50,0.014,0.88,0.106,0.991
47,clean_article51,0.015,0.852,0.133,0.9936
48,clean_article52,0.043,0.843,0.114,0.9908
49,clean_article53,0.098,0.857,0.045,-0.8702
50,clean_article54,0.021,0.86,0.119,0.9942
51,clean_article55,0.063,0.834,0.104,0.7629
52,clean_article56,0.063,0.859,0.077,0.6139
53,clean_article57,0.075,0.804,0.121,0.9845
54,clean_article58,0.032,0.865,0.103,0.9812
55,clean_article59,0.039,0.833,0.127,0.9906
56,clean_article6,0.0,0.816,0.184,0.717
57,clean_article60,0.0,0.828,0.172,0.9625
58,clean_article61,0.02,0.883,0.097,0.9867
59,clean_article62,0.0,0.897,0.103,0.7964
60,clean_article63,0.039,0.902,0.059,0.8111
61,clean_article64,0.044,0.86,0.096,0.984
62,clean_article65,0.061,0.853,0.086,0.9626
63,clean_article66,0.015,0.876,0.109,0.9983
64,clean_article67,0.0,0.0,0.0,0.0
65,clean_article68,0.094,0.825,0.082,-0.9499
66,clean_article69,0.046,0.874,0.08,0.8765
67,clean_article7,0.038,0.889,0.073,0.8442
68,clean_article70,0.0,0.0,0.0,0.0
69,clean_article71,0.005,0.921,0.075,0.9001
70,clean_article72,0.052,0.869,0.079,0.6412
71,clean_article73,0.021,0.848,0.131,0.9961
72,clean_article74,0.0,0.892,0.108,0.765
73,clean_article75,0.037,0.822,0.141,0.9922
74,clean_article76,0.107,0.857,0.036,-0.9861
75,clean_article77,0.0,1.0,0.0,0.0
76,clean_article78,0.03,0.814,0.156,0.9993
77,clean_article79,0.005,0.964,0.031,0.743
78,clean_article8,0.071,0.929,0.0,-0.6369
79,clean_article80,0.016,0.712,0.272,0.9991
80,clean_article81,0.016,0.853,0.131,0.996
81,clean_article9,0.048,0.86,0.092,0.9628
