,name,neg,neu,pos,compound
0,clean_article0,0.077,0.864,0.059,-0.8869
1,clean_article1,0.0,0.816,0.184,0.717
2,clean_article10,0.049,0.843,0.108,0.9958
3,clean_article11,0.0,0.968,0.032,0.1779
4,clean_article12,0.023,0.871,0.105,0.9974
5,clean_article13,0.005,0.887,0.108,0.9935
6,clean_article14,0.042,0.88,0.078,0.9869
7,clean_article15,0.071,0.882,0.047,-0.8337
8,clean_article16,0.011,0.897,0.092,0.9684
9,clean_article17,0.0,0.816,0.184,0.717
10,clean_article18,0.052,0.858,0.09,0.9928
11,clean_article19,0.069,0.893,0.038,-0.81
12,clean_article2,0.022,0.873,0.105,0.99
13,clean_article20,0.026,0.871,0.103,0.9643
14,clean_article21,0.027,0.925,0.048,0.6851
15,clean_article22,0.074,0.855,0.071,-0.6674
16,clean_article23,0.056,0.89,0.054,0.0775
17,clean_article24,0.02,0.905,0.076,0.9941
18,clean_article25,0.049,0.874,0.077,0.97
19,clean_article26,0.019,0.881,0.1,0.9953
20,clean_article27,0.02,0.9,0.08,0.979
21,clean_article28,0.067,0.868,0.065,0.1571
22,clean_article29,0.059,0.789,0.153,0.7771
23,clean_article3,0.046,0.875,0.079,0.9702
24,clean_article30,0.016,0.918,0.066,0.7184
25,clean_article31,0.017,0.901,0.083,0.9868
26,clean_article32,0.07,0.806,0.124,0.988
27,clean_article33,0.038,0.888,0.075,0.8126
28,clean_article34,0.025,0.913,0.063,0.936
29,clean_article35,0.064,0.842,0.094,0.8807
30,clean_article36,0.079,0.839,0.082,0.3197
31,clean_article37,0.005,0.878,0.117,0.984
32,clean_article38,0.062,0.79,0.148,0.9956
33,clean_article39,0.053,0.934,0.013,-0.6597
34,clean_article4,0.064,0.826,0.11,0.9892
35,clean_article40,0.032,0.915,0.053,0.4215
36,clean_article41,0.0,0.94,0.06,0.7429
37,clean_article42,0.103,0.761,0.136,0.9877
38,clean_article43,0.055,0.945,0.0,-0.4215
39,clean_article44,0.078,0.822,0.1,0.982
40,clean_article45,0.078,0.837,0.085,0.1951
41,clean_article46,0.056,0.794,0.15,0.999
42,clean_article47,0.045,0.812,0.143,0.999
43,clean_article48,0.043,0.905,0.053,0.0127
44,clean_article49,0.009,0.929,0.063,0.7534
45,clean_article5,0.012,0.884,0.104,0.99
46,clean_article50,0.088,0.792,0.121,0.9111
47,clean_article51,0.081,0.86,0.059,-0.994
48,clean_article52,0.029,0.88,0.091,0.971
49,clean_article53,0.083,0.73,0.187,0.9999
50,clean_article54,0.04,0.866,0.094,0.9956
51,clean_article55,0.022,0.936,0.043,0.6124
52,clean_article56,0.077,0.879,0.044,-0.8591
53,clean_article57,0.114,0.842,0.045,-0.9981
54,clean_article58,0.02,0.828,0.151,0.9982
55,clean_article59,0.024,0.887,0.09,0.9973
56,clean_article6,0.012,0.928,0.06,0.8555
57,clean_article60,0.026,0.889,0.084,0.624
58,clean_article61,0.072,0.815,0.113,0.1513
59,clean_article62,0.0,0.968,0.032,0.1779
60,clean_article63,0.028,0.83,0.141,0.964
61,clean_article64,0.034,0.868,0.098,0.9985
62,clean_article65,0.02,0.912,0.067,0.9
63,clean_article66,0.01,0.906,0.084,0.9885
64,clean_article67,0.0,0.838,0.162,0.8689
65,clean_article68,0.045,0.885,0.07,0.6015
66,clean_article69,0.003,0.836,0.161,0.9986
67,clean_article7,0.063,0.856,0.081,0.9186
68,clean_article70,0.028,0.875,0.097,1.0
69,clean_article71,0.068,0.868,0.064,-0.0539
70,clean_article72,0.017,0.86,0.123,0.9948
71,clean_article73,0.007,0.857,0.136,0.9924
72,clean_article74,0.031,0.851,0.118,0.9721
73,clean_article75,0.047,0.884,0.069,0.6593
74,clean_article76,0.016,0.902,0.081,0.9505
75,clean_article77,0.0,1.0,0.0,0.0
76,clean_article78,0.012,0.892,0.096,0.9829
77,clean_article79,0.068,0.82,0.113,0.9803
78,clean_article8,0.06,0.771,0.169,0.9277
79,clean_article80,0.069,0.821,0.11,0.992
80,clean_article81,0.056,0.832,0.112,0.9665
81,clean_article82,0.029,0.858,0.113,0.9835
82,clean_article83,0.035,0.894,0.071,0.9581
83,clean_article84,0.08,0.805,0.115,0.9642
84,clean_article85,0.18,0.82,0.0,-0.296
85,clean_article86,0.18,0.82,0.0,-0.296
86,clean_article9,0.042,0.931,0.027,-0.5456
