,name,neg,neu,pos,compound
0,clean_article0,0.034,0.934,0.032,-0.1027
1,clean_article1,0.041,0.823,0.136,0.9887
2,clean_article10,0.053,0.85,0.097,0.9902
3,clean_article11,0.037,0.875,0.088,0.9915
4,clean_article12,0.043,0.861,0.096,0.9945
5,clean_article13,0.085,0.856,0.059,-0.9301
6,clean_article14,0.034,0.907,0.059,0.7904
7,clean_article15,0.0,0.968,0.032,0.1779
8,clean_article16,0.029,0.927,0.044,0.5106
9,clean_article17,0.104,0.816,0.08,-0.9419
10,clean_article18,0.013,0.919,0.068,0.8861
11,clean_article19,0.069,0.81,0.121,0.9917
12,clean_article2,0.0,0.641,0.359,0.8122
13,clean_article20,0.068,0.853,0.079,0.1531
14,clean_article21,0.0,0.0,0.0,0.0
15,clean_article22,0.0,0.816,0.184,0.717
16,clean_article23,0.04,0.859,0.101,0.8897
17,clean_article24,0.016,0.901,0.083,0.9854
18,clean_article25,0.058,0.846,0.096,0.9994
19,clean_article26,0.0,0.816,0.184,0.717
20,clean_article27,0.022,0.905,0.074,0.9851
21,clean_article28,0.007,0.944,0.049,0.8223
22,clean_article29,0.037,0.871,0.092,0.9801
23,clean_article3,0.1,0.855,0.046,-0.8752
24,clean_article30,0.002,0.893,0.105,0.9959
25,clean_article31,0.04,0.859,0.101,0.9695
26,clean_article32,0.054,0.887,0.059,-0.1484
27,clean_article33,0.056,0.843,0.102,0.9934
28,clean_article4,0.091,0.847,0.062,-0.9558
29,clean_article5,0.048,0.867,0.085,0.9083
30,clean_article6,0.0,1.0,0.0,0.0
31,clean_article7,0.028,0.904,0.068,0.9656
32,clean_article8,0.023,0.902,0.074,0.9017
33,clean_article9,0.029,0.896,0.075,0.835
