,name,neg,neu,pos,compound
0,clean_article0,0.0,0.816,0.184,0.717
1,clean_article1,0.028,0.882,0.09,0.9611
2,clean_article10,0.0,0.95,0.05,0.7096
3,clean_article11,0.015,0.888,0.098,0.9921
4,clean_article12,0.045,0.845,0.11,0.9698
5,clean_article13,0.068,0.932,0.0,-0.2732
6,clean_article14,0.0,0.952,0.048,0.4754
7,clean_article15,0.09,0.839,0.071,-0.9089
8,clean_article16,0.0,0.968,0.032,0.1779
9,clean_article17,0.057,0.796,0.147,0.9966
10,clean_article18,0.157,0.769,0.073,-0.34
11,clean_article19,0.101,0.794,0.105,0.7715
12,clean_article2,0.027,0.868,0.105,0.9794
13,clean_article3,0.043,0.863,0.093,0.996
14,clean_article4,0.032,0.905,0.062,0.7269
15,clean_article5,0.0,0.816,0.184,0.717
16,clean_article6,0.032,0.837,0.131,0.9962
17,clean_article7,0.068,0.831,0.101,0.9935
18,clean_article8,0.054,0.801,0.145,0.9903
19,clean_article9,0.034,0.837,0.129,0.9973
