,name,neg,neu,pos,compound
0,clean_article0,0.03,0.868,0.102,0.9934
1,clean_article1,0.0,0.816,0.184,0.717
2,clean_article10,0.027,0.859,0.113,0.743
3,clean_article11,0.021,0.901,0.078,0.9118
4,clean_article12,0.055,0.776,0.17,0.9994
5,clean_article13,0.044,0.913,0.043,0.1779
6,clean_article14,0.048,0.856,0.095,0.9859
7,clean_article15,0.024,0.884,0.093,0.999
8,clean_article16,0.0,0.968,0.032,0.1779
9,clean_article17,0.069,0.931,0.0,-0.9147
10,clean_article18,0.066,0.793,0.141,0.9493
11,clean_article19,0.04,0.818,0.142,0.9986
12,clean_article2,0.022,0.907,0.07,0.9796
13,clean_article20,0.03,0.893,0.077,0.9762
14,clean_article21,0.008,0.9,0.092,0.9716
15,clean_article22,0.02,0.902,0.078,0.9153
16,clean_article23,0.009,0.91,0.082,0.9628
17,clean_article24,0.016,0.905,0.079,0.951
18,clean_article25,0.0,0.816,0.184,0.717
19,clean_article26,0.022,0.889,0.089,0.9841
20,clean_article27,0.123,0.877,0.0,-0.9399
21,clean_article28,0.036,0.888,0.075,0.9341
22,clean_article3,0.016,0.865,0.118,0.9918
23,clean_article4,0.021,0.847,0.133,0.9986
24,clean_article5,0.064,0.797,0.139,0.9975
25,clean_article6,0.0,0.641,0.359,0.8122
26,clean_article7,0.009,0.929,0.062,0.9109
27,clean_article8,0.042,0.831,0.126,0.9916
28,clean_article9,0.0,0.917,0.083,0.8674
