,name,neg,neu,pos,compound
0,clean_article0,0.076,0.847,0.077,0.0414
1,clean_article1,0.095,0.872,0.034,-0.91
2,clean_article10,0.037,0.939,0.025,-0.6368
3,clean_article11,0.0,0.816,0.184,0.717
4,clean_article12,0.045,0.768,0.186,0.9991
5,clean_article13,0.028,0.846,0.126,0.9991
6,clean_article14,0.0,0.816,0.184,0.717
7,clean_article15,0.0,0.968,0.032,0.1779
8,clean_article16,0.005,0.902,0.093,0.9898
9,clean_article17,0.073,0.857,0.07,-0.3033
10,clean_article18,0.045,0.817,0.138,0.9987
11,clean_article19,0.003,0.788,0.209,0.9979
12,clean_article2,0.0,0.641,0.359,0.8122
13,clean_article20,0.0,0.816,0.184,0.717
14,clean_article21,0.0,0.816,0.184,0.717
15,clean_article22,0.015,0.897,0.088,0.9683
16,clean_article23,0.057,0.846,0.097,0.9992
17,clean_article24,0.0,0.919,0.081,0.9403
18,clean_article25,0.023,0.899,0.078,0.9928
19,clean_article26,0.05,0.877,0.073,0.9316
20,clean_article27,0.01,0.818,0.172,0.998
21,clean_article28,0.005,0.884,0.11,0.9975
22,clean_article29,0.136,0.742,0.122,-0.25
23,clean_article3,0.067,0.839,0.094,0.841
24,clean_article30,0.0,0.924,0.076,0.9325
25,clean_article31,0.058,0.864,0.078,0.4802
26,clean_article32,0.029,0.799,0.172,0.9975
27,clean_article33,0.055,0.864,0.081,0.9724
28,clean_article34,0.0,0.888,0.112,0.9287
29,clean_article35,0.077,0.881,0.042,-0.2263
30,clean_article36,0.0,0.814,0.186,0.9854
31,clean_article37,0.011,0.84,0.149,0.9916
32,clean_article38,0.066,0.855,0.079,0.9515
33,clean_article39,0.034,0.896,0.07,0.873
34,clean_article4,0.046,0.885,0.068,-0.3125
35,clean_article40,0.032,0.886,0.081,0.9719
36,clean_article41,0.015,0.805,0.18,0.9992
37,clean_article42,0.006,0.901,0.092,0.9889
38,clean_article43,0.0,0.97,0.03,0.4404
39,clean_article44,0.0,0.896,0.104,0.4939
40,clean_article45,0.056,0.878,0.066,0.3017
41,clean_article46,0.021,0.879,0.1,0.9832
42,clean_article47,0.02,0.879,0.101,0.9962
43,clean_article48,0.042,0.927,0.031,-0.1783
44,clean_article49,0.051,0.846,0.103,0.9985
45,clean_article5,0.0,0.968,0.032,0.1779
46,clean_article50,0.0,0.879,0.121,0.9837
47,clean_article51,0.114,0.812,0.074,-0.985
48,clean_article52,0.068,0.846,0.086,0.954
49,clean_article53,0.0,1.0,0.0,0.0
50,clean_article54,0.072,0.816,0.112,0.993
51,clean_article55,0.086,0.857,0.057,-0.5719
52,clean_article56,0.026,0.894,0.08,0.9961
53,clean_article57,0.019,0.94,0.042,0.7359
54,clean_article58,0.026,0.815,0.159,0.9983
55,clean_article59,0.009,0.882,0.109,0.9685
56,clean_article6,0.086,0.893,0.022,-0.9571
57,clean_article60,0.033,0.888,0.079,0.9592
58,clean_article61,0.041,0.855,0.104,0.993
59,clean_article62,0.0,0.891,0.109,0.9927
60,clean_article63,0.036,0.904,0.059,0.8779
61,clean_article64,0.0,0.873,0.127,0.9925
62,clean_article65,0.016,0.943,0.041,0.7783
63,clean_article66,0.0,0.942,0.058,0.6705
64,clean_article67,0.016,0.847,0.137,0.9828
65,clean_article68,0.033,0.854,0.113,0.9925
66,clean_article69,0.076,0.858,0.066,-0.2462
67,clean_article7,0.019,0.8,0.181,0.9951
68,clean_article70,0.087,0.809,0.104,0.9305
69,clean_article71,0.012,0.866,0.122,0.9931
70,clean_article72,0.025,0.904,0.071,0.924
71,clean_article73,0.013,0.812,0.175,0.9791
72,clean_article74,0.043,0.824,0.133,0.9988
73,clean_article75,0.052,0.868,0.08,0.9022
74,clean_article76,0.015,0.836,0.149,0.9943
75,clean_article77,0.011,0.878,0.111,0.9941
76,clean_article78,0.008,0.894,0.099,0.9423
77,clean_article79,0.013,0.86,0.127,0.9886
78,clean_article8,0.012,0.853,0.135,0.9981
79,clean_article80,0.013,0.845,0.142,0.9959
80,clean_article81,0.031,0.88,0.089,0.9922
81,clean_article82,0.053,0.784,0.163,0.9992
82,clean_article83,0.003,0.889,0.108,0.9969
83,clean_article84,0.048,0.871,0.081,0.9369
84,clean_article85,0.084,0.803,0.113,0.964
85,clean_article86,0.083,0.917,0.0,-0.4588
86,clean_article87,0.024,0.869,0.107,0.9945
87,clean_article88,0.012,0.866,0.122,0.9956
88,clean_article89,0.0,0.943,0.057,0.9201
89,clean_article9,0.056,0.868,0.076,0.8921
90,clean_article90,0.064,0.858,0.078,0.6257
91,clean_article91,0.042,0.908,0.05,0.6597
92,clean_article92,0.042,0.871,0.088,0.9184
93,clean_article93,0.01,0.726,0.264,0.9996
94,clean_article94,0.023,0.907,0.07,0.9349
95,clean_article95,0.023,0.907,0.07,0.9349
