,name,neg,neu,pos,compound
0,clean_article0,0.03,0.925,0.045,0.6816
1,clean_article1,0.04,0.86,0.1,0.9789
2,clean_article10,0.02,0.901,0.079,0.9942
3,clean_article11,0.016,0.855,0.13,0.9967
4,clean_article12,0.03,0.838,0.132,0.9978
5,clean_article13,0.038,0.912,0.05,0.1935
6,clean_article14,0.022,0.83,0.148,0.9247
7,clean_article15,0.0,0.845,0.155,0.9962
8,clean_article16,0.043,0.89,0.067,0.9425
9,clean_article17,0.122,0.845,0.033,-0.9918
10,clean_article18,0.084,0.825,0.09,0.65
11,clean_article19,0.034,0.88,0.087,0.9819
12,clean_article2,0.028,0.845,0.127,0.998
13,clean_article20,0.011,0.879,0.11,0.9814
14,clean_article21,0.111,0.817,0.072,-0.9755
15,clean_article22,0.0,0.968,0.032,0.1779
16,clean_article23,0.053,0.813,0.134,0.9993
17,clean_article24,0.017,0.831,0.151,0.9337
18,clean_article25,0.0,0.816,0.184,0.717
19,clean_article26,0.057,0.898,0.045,-0.7702
20,clean_article27,0.0,0.915,0.085,0.9337
21,clean_article28,0.081,0.765,0.154,0.9244
22,clean_article29,0.0,0.816,0.184,0.717
23,clean_article3,0.04,0.944,0.016,-0.91
24,clean_article30,0.071,0.832,0.098,0.9573
25,clean_article31,0.014,0.918,0.067,0.9382
26,clean_article32,0.0,1.0,0.0,0.0
27,clean_article33,0.099,0.842,0.059,-0.9977
28,clean_article34,0.014,0.887,0.099,0.9942
29,clean_article35,0.051,0.843,0.107,0.9952
30,clean_article36,0.047,0.808,0.144,0.9982
31,clean_article37,0.037,0.847,0.116,0.9979
32,clean_article38,0.054,0.855,0.091,0.9843
33,clean_article39,0.0,0.928,0.072,0.7178
34,clean_article4,0.034,0.922,0.044,0.4939
35,clean_article40,0.035,0.896,0.069,0.98
36,clean_article41,0.085,0.752,0.163,0.998
37,clean_article42,0.036,0.917,0.047,0.8766
38,clean_article43,0.048,0.887,0.065,0.7109
39,clean_article44,0.08,0.862,0.058,-0.5859
40,clean_article45,0.012,0.908,0.08,0.9058
41,clean_article46,0.028,0.93,0.042,0.7208
42,clean_article47,0.036,0.884,0.08,0.9301
43,clean_article48,0.07,0.867,0.063,-0.7845
44,clean_article49,0.043,0.86,0.097,0.99
45,clean_article5,0.037,0.897,0.066,0.6369
46,clean_article50,0.295,0.705,0.0,-0.9801
47,clean_article51,0.056,0.835,0.109,0.9946
48,clean_article52,0.041,0.926,0.033,0.0258
49,clean_article53,0.067,0.827,0.106,0.9987
50,clean_article54,0.013,0.96,0.027,0.7759
51,clean_article55,0.015,0.949,0.036,0.296
52,clean_article56,0.043,0.824,0.132,0.9951
53,clean_article57,0.043,0.845,0.112,0.9984
54,clean_article58,0.013,0.83,0.157,0.9988
55,clean_article59,0.033,0.879,0.088,0.9876
56,clean_article6,0.04,0.836,0.124,0.9997
57,clean_article60,0.056,0.869,0.076,0.8934
58,clean_article61,0.028,0.824,0.148,0.9873
59,clean_article62,0.036,0.893,0.071,0.955
60,clean_article63,0.076,0.853,0.07,-0.5329
61,clean_article64,0.103,0.764,0.133,0.296
62,clean_article65,0.054,0.866,0.081,0.4811
63,clean_article66,0.037,0.963,0.0,-0.6808
64,clean_article67,0.032,0.886,0.082,0.9588
65,clean_article68,0.052,0.896,0.052,0.0
66,clean_article69,0.063,0.819,0.118,0.9956
67,clean_article7,0.034,0.879,0.087,0.9628
68,clean_article70,0.0,0.0,0.0,0.0
69,clean_article71,0.008,0.866,0.127,0.9933
70,clean_article72,0.027,0.901,0.071,0.8316
71,clean_article73,0.051,0.881,0.068,0.869
72,clean_article74,0.042,0.831,0.127,0.998
73,clean_article75,0.034,0.811,0.155,0.9987
74,clean_article76,0.023,0.891,0.086,0.9732
75,clean_article77,0.061,0.861,0.078,0.9632
76,clean_article78,0.018,0.876,0.107,0.9746
77,clean_article79,0.115,0.846,0.039,-0.9829
78,clean_article8,0.0,0.968,0.032,0.1779
79,clean_article80,0.09,0.843,0.066,-0.9274
80,clean_article81,0.11,0.793,0.097,-0.8411
81,clean_article82,0.06,0.794,0.146,0.9974
82,clean_article83,0.029,0.863,0.108,0.8826
83,clean_article84,0.0,0.876,0.124,0.5267
84,clean_article85,0.026,0.886,0.088,0.9445
85,clean_article86,0.082,0.839,0.08,0.2413
86,clean_article87,0.0,0.0,0.0,0.0
87,clean_article88,0.015,0.875,0.11,0.9432
88,clean_article89,0.014,0.873,0.113,0.9907
89,clean_article9,0.029,0.883,0.088,0.9674
90,clean_article90,0.043,0.87,0.087,0.9058
91,clean_article91,0.015,0.884,0.101,0.9868
92,clean_article92,0.136,0.807,0.057,-0.9904
