,name,neg,neu,pos,compound
0,clean_article0,0.087,0.792,0.121,0.9803
1,clean_article1,0.0,0.968,0.032,0.1779
2,clean_article10,0.061,0.836,0.103,0.983
3,clean_article11,0.103,0.764,0.133,0.296
4,clean_article12,0.017,0.877,0.105,0.992
5,clean_article13,0.007,0.823,0.17,0.9996
6,clean_article14,0.127,0.81,0.063,-0.9975
7,clean_article15,0.091,0.807,0.102,0.6647
8,clean_article16,0.0,0.816,0.184,0.717
9,clean_article17,0.05,0.849,0.101,0.9875
10,clean_article18,0.031,0.868,0.101,0.9987
11,clean_article19,0.082,0.899,0.02,-0.9625
12,clean_article2,0.09,0.802,0.108,0.9084
13,clean_article20,0.082,0.842,0.076,-0.4606
14,clean_article21,0.007,0.841,0.152,0.9975
15,clean_article22,0.026,0.838,0.136,0.9939
16,clean_article23,0.085,0.862,0.054,-0.8704
17,clean_article24,0.029,0.844,0.128,0.9997
18,clean_article25,0.115,0.766,0.119,-0.7559
19,clean_article26,0.031,0.801,0.168,0.9998
20,clean_article27,0.041,0.913,0.047,-0.1779
21,clean_article28,0.011,0.848,0.141,0.9829
22,clean_article29,0.012,0.87,0.118,0.9828
23,clean_article3,0.052,0.857,0.091,0.9452
24,clean_article30,0.0,0.816,0.184,0.717
25,clean_article31,0.053,0.884,0.064,0.7067
26,clean_article32,0.027,0.854,0.119,0.9961
27,clean_article33,0.006,0.878,0.115,0.9911
28,clean_article34,0.059,0.856,0.086,0.9858
29,clean_article35,0.064,0.878,0.058,-0.897
30,clean_article36,0.041,0.856,0.103,0.9721
31,clean_article37,0.025,0.868,0.107,0.9997
32,clean_article38,0.096,0.805,0.099,-0.1797
33,clean_article39,0.111,0.773,0.117,0.27
34,clean_article4,0.048,0.884,0.068,0.1803
35,clean_article40,0.065,0.844,0.091,0.984
36,clean_article41,0.02,0.87,0.11,0.9958
37,clean_article42,0.065,0.823,0.113,0.976
38,clean_article43,0.008,0.924,0.068,0.9603
39,clean_article44,0.024,0.899,0.077,0.8504
40,clean_article45,0.0,0.816,0.184,0.717
41,clean_article46,0.0,0.641,0.359,0.8122
42,clean_article47,0.026,0.805,0.169,0.9995
43,clean_article48,0.059,0.882,0.059,-0.0258
44,clean_article49,0.007,0.861,0.131,0.9912
45,clean_article5,0.0,0.937,0.063,0.4019
46,clean_article50,0.039,0.847,0.114,0.9965
47,clean_article51,0.057,0.821,0.121,0.9761
48,clean_article52,0.007,0.911,0.083,0.9465
49,clean_article53,0.0,0.641,0.359,0.8122
50,clean_article54,0.013,0.824,0.163,0.9979
51,clean_article55,0.011,0.807,0.182,0.9995
52,clean_article56,0.115,0.755,0.13,0.9921
53,clean_article57,0.026,0.93,0.045,0.7951
54,clean_article58,0.046,0.88,0.074,0.8746
55,clean_article59,0.104,0.817,0.079,-0.9101
56,clean_article6,0.0,0.942,0.058,0.9432
57,clean_article60,0.024,0.878,0.098,0.9892
58,clean_article61,0.023,0.915,0.062,0.875
59,clean_article62,0.062,0.803,0.136,0.9916
60,clean_article63,0.037,0.864,0.098,0.9965
61,clean_article64,0.11,0.89,0.0,-0.4767
62,clean_article65,0.054,0.901,0.045,-0.7579
63,clean_article66,0.037,0.886,0.077,0.9892
64,clean_article67,0.095,0.821,0.084,-0.8333
65,clean_article68,0.065,0.806,0.129,0.9853
66,clean_article69,0.172,0.718,0.11,-0.6705
67,clean_article7,0.0,0.641,0.359,0.8122
68,clean_article70,0.0,0.867,0.133,0.9956
69,clean_article71,0.037,0.89,0.073,0.8752
70,clean_article72,0.099,0.84,0.061,-0.8692
71,clean_article73,0.066,0.813,0.12,0.9887
72,clean_article74,0.003,0.858,0.139,0.998
73,clean_article75,0.061,0.801,0.139,0.9942
74,clean_article76,0.0,0.875,0.125,0.9881
75,clean_article77,0.142,0.82,0.038,-0.9965
76,clean_article78,0.043,0.812,0.145,0.9993
77,clean_article79,0.031,0.894,0.075,0.9117
78,clean_article8,0.049,0.792,0.159,0.9994
79,clean_article80,0.022,0.841,0.137,0.9995
80,clean_article81,0.01,0.842,0.148,0.9996
81,clean_article82,0.024,0.882,0.094,0.9732
82,clean_article83,0.079,0.842,0.079,-0.2254
83,clean_article84,0.13,0.809,0.061,-0.7964
84,clean_article85,0.024,0.916,0.06,0.9452
85,clean_article86,0.101,0.833,0.066,-0.9445
86,clean_article87,0.03,0.927,0.044,0.3614
87,clean_article88,0.01,0.903,0.086,0.9366
88,clean_article89,0.028,0.898,0.074,0.9726
89,clean_article9,0.0,0.816,0.184,0.717
90,clean_article90,0.028,0.89,0.082,0.9803
91,clean_article91,0.0,0.913,0.087,0.9726
